RoundID,RoundNumber,RoundTime,ATK_wealth,DEF_wealth,ATK_alive,DEF_alive,DEF_has_OP,Def_has_Odin,Spike_1_beep,Spike_2_beep,MapName,MatchID,SeriesID,bestOF,FinalWinner
402544,1,0,300.0,400.0,5,5,0,0,0,0,Bind,12749,502,3,1
402544,1,39549,200.0,400.0,4,5,0,0,0,0,Bind,12749,502,3,1
402544,1,52970,200.0,300.0,4,4,0,0,0,0,Bind,12749,502,3,1
402544,1,77545,200.0,300.0,4,3,0,0,0,0,Bind,12749,502,3,1
402544,1,82735,200.0,200.0,4,2,0,0,0,0,Bind,12749,502,3,1
402544,1,83795,200.0,100.0,4,1,0,0,0,0,Bind,12749,502,3,1
402544,1,89934,100.0,100.0,3,1,0,0,0,0,Bind,12749,502,3,1
402544,1,98118,100.0,100.0,3,1,0,0,0,0,Bind,12749,502,3,1
402544,1,108929,100.0,0.0,3,0,0,0,1,0,Bind,12749,502,3,1
402545,2,0,1600.0,520.0,5,5,0,0,0,0,Bind,12749,502,3,1
402545,2,16415,1600.0,360.0,5,4,0,0,0,0,Bind,12749,502,3,1
402545,2,35769,1600.0,360.0,5,4,0,0,0,0,Bind,12749,502,3,1
402545,2,60496,1600.0,260.0,5,3,0,0,1,0,Bind,12749,502,3,1
402545,2,64236,1280.0,260.0,4,3,0,0,0,1,Bind,12749,502,3,1
402545,2,67335,1280.0,100.0,4,2,0,0,0,1,Bind,12749,502,3,1
402545,2,70536,1280.0,0.0,4,1,0,0,0,1,Bind,12749,502,3,1
402545,2,71268,1280.0,0.0,4,0,0,0,0,1,Bind,12749,502,3,1
402546,3,0,1600.0,2640.0,5,5,0,0,0,0,Bind,12749,502,3,0
402546,3,13181,1280.0,2640.0,4,5,0,0,0,0,Bind,12749,502,3,0
402546,3,13508,960.0,2640.0,3,5,0,0,0,0,Bind,12749,502,3,0
402546,3,29102,640.0,2640.0,2,5,0,0,0,0,Bind,12749,502,3,0
402546,3,50748,640.0,2060.0,2,4,0,0,0,0,Bind,12749,502,3,0
402546,3,63372,320.0,2060.0,1,4,0,0,0,0,Bind,12749,502,3,0
402546,3,64098,320.0,1480.0,1,3,0,0,0,0,Bind,12749,502,3,0
402546,3,64643,0.0,1480.0,0,3,0,0,0,0,Bind,12749,502,3,0
402547,4,0,2900.0,2640.0,5,5,0,0,0,0,Bind,12749,502,3,1
402547,4,29789,2900.0,2320.0,5,4,0,0,0,0,Bind,12749,502,3,1
402547,4,61456,2320.0,2320.0,4,4,0,0,0,0,Bind,12749,502,3,1
402547,4,63786,1740.0,2320.0,3,4,0,0,0,0,Bind,12749,502,3,1
402547,4,64326,1740.0,1740.0,3,3,0,0,0,0,Bind,12749,502,3,1
402547,4,70454,1740.0,1160.0,3,2,0,0,0,0,Bind,12749,502,3,1
402547,4,79261,1740.0,1160.0,3,2,0,0,0,0,Bind,12749,502,3,1
402547,4,94413,1740.0,580.0,3,1,0,0,1,0,Bind,12749,502,3,1
402547,4,97533,1160.0,580.0,2,1,0,0,1,0,Bind,12749,502,3,1
402548,5,0,2640.0,2380.0,5,5,0,0,0,0,Bind,12749,502,3,1
402548,5,18690,2060.0,2380.0,4,5,0,0,0,0,Bind,12749,502,3,1
402548,5,18941,2060.0,1800.0,4,4,0,0,0,0,Bind,12749,502,3,1
402548,5,20041,2060.0,1220.0,4,3,0,0,0,0,Bind,12749,502,3,1
402548,5,27389,2060.0,1220.0,4,3,0,0,0,0,Bind,12749,502,3,1
402548,5,53393,2060.0,640.0,4,2,0,0,0,1,Bind,12749,502,3,1
402548,5,54586,2060.0,320.0,4,1,0,0,0,1,Bind,12749,502,3,1
402548,5,56224,2060.0,0.0,4,0,0,0,0,1,Bind,12749,502,3,1
402549,6,0,2640.0,800.0,5,5,0,0,0,0,Bind,12749,502,3,1
402549,6,16681,2640.0,640.0,5,4,0,0,0,0,Bind,12749,502,3,1
402549,6,20342,2640.0,480.0,5,3,0,0,0,0,Bind,12749,502,3,1
402549,6,26499,2640.0,320.0,5,2,0,0,0,0,Bind,12749,502,3,1
402549,6,27491,2640.0,160.0,5,1,0,0,0,0,Bind,12749,502,3,1
402549,6,37589,2640.0,160.0,5,1,0,0,0,0,Bind,12749,502,3,1
402549,6,75860,2060.0,160.0,4,1,0,0,0,1,Bind,12749,502,3,1
402549,6,84171,2060.0,0.0,4,0,0,0,0,1,Bind,12749,502,3,1
402550,7,0,2640.0,3320.0,5,5,1,0,0,0,Bind,12749,502,3,1
402550,7,20663,2060.0,3320.0,4,5,1,0,0,0,Bind,12749,502,3,1
402550,7,23985,2060.0,2740.0,4,4,1,0,0,0,Bind,12749,502,3,1
402550,7,25962,2060.0,2160.0,4,3,1,0,0,0,Bind,12749,502,3,1
402550,7,34121,2060.0,2160.0,4,3,1,0,0,0,Bind,12749,502,3,1
402550,7,37442,2060.0,1580.0,4,2,1,0,1,0,Bind,12749,502,3,1
402551,8,0,2900.0,3060.0,5,5,1,0,0,0,Bind,12749,502,3,0
402551,8,23227,2320.0,3060.0,4,5,1,0,0,0,Bind,12749,502,3,0
402551,8,23273,2320.0,2480.0,4,4,1,0,0,0,Bind,12749,502,3,0
402551,8,36949,1740.0,2480.0,3,4,1,0,0,0,Bind,12749,502,3,0
402551,8,42082,1160.0,2480.0,2,4,1,0,0,0,Bind,12749,502,3,0
402551,8,49852,580.0,2480.0,1,4,1,0,0,0,Bind,12749,502,3,0
402551,8,52158,0.0,2480.0,0,4,1,0,0,0,Bind,12749,502,3,0
402552,9,0,2900.0,3320.0,5,5,1,0,0,0,Bind,12749,502,3,0
402552,9,13921,2320.0,3320.0,4,5,1,0,0,0,Bind,12749,502,3,0
402552,9,14785,1740.0,3320.0,3,5,1,0,0,0,Bind,12749,502,3,0
402552,9,22258,1160.0,3320.0,2,5,1,0,0,0,Bind,12749,502,3,0
402552,9,23678,580.0,3320.0,1,5,1,0,0,0,Bind,12749,502,3,0
402552,9,30846,580.0,2740.0,1,4,1,0,0,0,Bind,12749,502,3,0
402552,9,31139,0.0,2740.0,0,4,1,0,0,0,Bind,12749,502,3,0
402553,10,0,3320.0,3320.0,5,5,1,0,0,0,Bind,12749,502,3,0
402553,10,76625,2320.0,3320.0,4,5,1,0,0,0,Bind,12749,502,3,0
402553,10,86028,2320.0,2740.0,4,4,1,0,0,0,Bind,12749,502,3,0
402553,10,89231,2320.0,1740.0,4,3,0,0,0,0,Bind,12749,502,3,0
402553,10,89941,1740.0,1740.0,3,3,0,0,0,0,Bind,12749,502,3,0
402553,10,90864,1160.0,1740.0,2,3,0,0,0,0,Bind,12749,502,3,0
402553,10,91271,580.0,1740.0,1,3,0,0,0,0,Bind,12749,502,3,0
402553,10,97309,0.0,1740.0,0,3,0,0,0,0,Bind,12749,502,3,0
402554,11,0,2900.0,3320.0,5,5,1,0,0,0,Bind,12749,502,3,1
402554,11,59728,2320.0,3320.0,4,5,1,0,0,0,Bind,12749,502,3,1
402554,11,63400,2320.0,2740.0,4,4,1,0,0,0,Bind,12749,502,3,1
402554,11,64452,1740.0,2740.0,3,4,1,0,0,0,Bind,12749,502,3,1
402554,11,67654,1740.0,2160.0,3,3,1,0,0,0,Bind,12749,502,3,1
402554,11,74512,1740.0,1580.0,3,2,1,0,0,0,Bind,12749,502,3,1
402554,11,82513,1160.0,1580.0,2,2,1,0,0,0,Bind,12749,502,3,1
402554,11,82535,1160.0,1000.0,2,1,1,0,0,0,Bind,12749,502,3,1
402554,11,87736,1160.0,1000.0,2,1,1,0,0,0,Bind,12749,502,3,1
402554,11,96624,580.0,1000.0,1,1,1,0,1,0,Bind,12749,502,3,1
402554,11,97613,580.0,0.0,1,0,0,0,1,0,Bind,12749,502,3,1
402555,12,0,2640.0,3320.0,5,5,1,0,0,0,Bind,12749,502,3,0
402555,12,55509,2060.0,3320.0,4,5,1,0,0,0,Bind,12749,502,3,0
402555,12,66156,2060.0,3320.0,4,5,1,0,0,0,Bind,12749,502,3,0
402555,12,82032,2060.0,2740.0,4,4,1,0,1,0,Bind,12749,502,3,0
402555,12,84821,2060.0,2160.0,4,3,1,0,1,0,Bind,12749,502,3,0
402555,12,85202,1480.0,2160.0,3,3,1,0,1,0,Bind,12749,502,3,0
402555,12,89843,900.0,2160.0,2,3,1,0,1,0,Bind,12749,502,3,0
402555,12,95457,320.0,2160.0,1,3,1,0,0,1,Bind,12749,502,3,0
402555,12,96755,0.0,2160.0,0,3,1,0,0,1,Bind,12749,502,3,0
402555,12,103947,0.0,2160.0,0,3,1,0,0,1,Bind,12749,502,3,0
402556,13,0,400.0,200.0,5,5,0,0,0,0,Bind,12749,502,3,1
402556,13,54335,400.0,100.0,5,4,0,0,0,0,Bind,12749,502,3,1
402556,13,56709,400.0,100.0,5,3,0,0,0,0,Bind,12749,502,3,1
402556,13,58855,400.0,0.0,5,2,0,0,0,0,Bind,12749,502,3,1
402556,13,67505,300.0,0.0,4,2,0,0,0,0,Bind,12749,502,3,1
402556,13,68004,300.0,0.0,4,2,0,0,0,0,Bind,12749,502,3,1
402556,13,69853,300.0,0.0,4,1,0,0,1,0,Bind,12749,502,3,1
402556,13,80951,300.0,0.0,4,0,0,0,1,0,Bind,12749,502,3,1
402557,14,0,1700.0,200.0,5,5,0,0,0,0,Bind,12749,502,3,1
402557,14,8301,1700.0,200.0,5,4,0,0,0,0,Bind,12749,502,3,1
402557,14,12681,1700.0,40.0,5,3,0,0,0,0,Bind,12749,502,3,1
402557,14,16896,1380.0,40.0,4,3,0,0,0,0,Bind,12749,502,3,1
402557,14,19025,1380.0,40.0,4,2,0,0,0,0,Bind,12749,502,3,1
402557,14,33615,1380.0,40.0,4,1,0,0,0,0,Bind,12749,502,3,1
402557,14,76556,1380.0,40.0,4,1,0,0,0,0,Bind,12749,502,3,1
402557,14,76786,1380.0,0.0,4,0,0,0,1,0,Bind,12749,502,3,1
402558,15,0,1960.0,2900.0,5,5,0,0,0,0,Bind,12749,502,3,0
402558,15,45172,1540.0,2900.0,4,5,0,0,0,0,Bind,12749,502,3,0
402558,15,74310,1540.0,2900.0,4,5,0,0,0,0,Bind,12749,502,3,0
402558,15,74703,1220.0,2900.0,3,5,0,0,1,0,Bind,12749,502,3,0
402558,15,93664,1220.0,2320.0,3,4,0,0,1,0,Bind,12749,502,3,0
402558,15,95284,1220.0,1740.0,3,3,0,0,1,0,Bind,12749,502,3,0
402558,15,99548,640.0,1740.0,2,3,0,0,0,1,Bind,12749,502,3,0
402558,15,108031,320.0,1740.0,1,3,0,0,0,1,Bind,12749,502,3,0
402558,15,108334,0.0,1740.0,0,3,0,0,0,1,Bind,12749,502,3,0
402558,15,114330,0.0,1740.0,0,3,0,0,0,1,Bind,12749,502,3,0
402559,16,0,2480.0,2640.0,5,5,0,0,0,0,Bind,12749,502,3,0
402559,16,25185,1900.0,2640.0,4,5,0,0,0,0,Bind,12749,502,3,0
402559,16,26947,1900.0,2060.0,4,4,0,0,0,0,Bind,12749,502,3,0
402559,16,51583,1740.0,2060.0,3,4,0,0,0,0,Bind,12749,502,3,0
402559,16,57703,1160.0,2060.0,2,4,0,0,0,0,Bind,12749,502,3,0
402560,17,0,2900.0,2900.0,5,5,0,0,0,0,Bind,12749,502,3,0
402560,17,2566,2320.0,2900.0,4,5,0,0,0,0,Bind,12749,502,3,0
402560,17,4655,1740.0,2900.0,3,5,0,0,0,0,Bind,12749,502,3,0
402560,17,33966,1740.0,2320.0,3,4,0,0,0,0,Bind,12749,502,3,0
402560,17,38268,1160.0,2320.0,2,4,0,0,0,0,Bind,12749,502,3,0
402560,17,56379,580.0,2320.0,1,4,0,0,0,0,Bind,12749,502,3,0
402560,17,56995,0.0,2320.0,0,4,0,0,0,0,Bind,12749,502,3,0
402561,18,0,1480.0,3320.0,5,5,1,0,0,0,Bind,12749,502,3,0
402561,18,66061,900.0,3320.0,4,5,1,0,0,0,Bind,12749,502,3,0
402561,18,67430,900.0,3320.0,3,5,1,0,0,0,Bind,12749,502,3,0
402561,18,67897,740.0,3320.0,2,5,1,0,0,0,Bind,12749,502,3,0
402561,18,68709,740.0,2740.0,2,4,1,0,0,0,Bind,12749,502,3,0
402561,18,71277,160.0,2740.0,1,4,1,0,0,0,Bind,12749,502,3,0
402561,18,82544,0.0,2740.0,0,4,1,0,0,0,Bind,12749,502,3,0
402562,19,0,2900.0,3320.0,5,5,1,0,0,0,Bind,12749,502,3,0
402562,19,5381,2320.0,3320.0,4,5,1,0,0,0,Bind,12749,502,3,0
402562,19,7504,2320.0,2740.0,4,4,1,0,0,0,Bind,12749,502,3,0
402562,19,8584,1740.0,2740.0,3,4,1,0,0,0,Bind,12749,502,3,0
402562,19,8886,1160.0,2740.0,2,4,1,0,0,0,Bind,12749,502,3,0
402562,19,9901,1160.0,2160.0,2,3,1,0,0,0,Bind,12749,502,3,0
402562,19,18504,1160.0,1160.0,2,2,0,0,0,0,Bind,12749,502,3,0
402562,19,31197,1160.0,1160.0,2,2,0,0,0,0,Bind,12749,502,3,0
402562,19,41984,580.0,1160.0,1,2,0,0,1,0,Bind,12749,502,3,0
402562,19,44333,0.0,1160.0,0,2,0,0,1,0,Bind,12749,502,3,0
402562,19,57495,0.0,1160.0,0,2,0,0,0,1,Bind,12749,502,3,0
402563,20,0,2800.0,3320.0,5,5,1,0,0,0,Bind,12749,502,3,1
402563,20,9837,2320.0,3320.0,4,5,1,0,0,0,Bind,12749,502,3,1
402563,20,11265,2320.0,2320.0,4,4,0,0,0,0,Bind,12749,502,3,1
402563,20,15319,1740.0,2320.0,3,4,0,0,0,0,Bind,12749,502,3,1
402563,20,35850,1160.0,2320.0,2,4,0,0,0,0,Bind,12749,502,3,1
402563,20,37583,1160.0,1740.0,2,3,0,0,0,0,Bind,12749,502,3,1
402563,20,42416,1160.0,1160.0,2,2,0,0,0,0,Bind,12749,502,3,1
402563,20,74134,1160.0,1160.0,2,2,0,0,0,0,Bind,12749,502,3,1
402563,20,83685,1160.0,580.0,2,1,0,0,1,0,Bind,12749,502,3,1
402563,20,102902,1160.0,0.0,2,0,0,0,0,1,Bind,12749,502,3,1
402564,21,0,2900.0,2900.0,5,5,0,0,0,0,Bind,12749,502,3,1
402564,21,38376,2900.0,2320.0,5,4,0,0,0,0,Bind,12749,502,3,1
402564,21,39604,2900.0,1740.0,5,3,0,0,0,0,Bind,12749,502,3,1
402564,21,39642,2900.0,1160.0,5,2,0,0,0,0,Bind,12749,502,3,1
402564,21,42775,2900.0,580.0,5,1,0,0,0,0,Bind,12749,502,3,1
402564,21,55360,2900.0,0.0,5,0,0,0,0,0,Bind,12749,502,3,1
402564,21,60501,2900.0,0.0,5,0,0,0,0,0,Bind,12749,502,3,1
402565,22,0,2900.0,2900.0,5,5,0,0,0,0,Bind,12749,502,3,1
402565,22,58747,2320.0,2900.0,4,5,0,0,0,0,Bind,12749,502,3,1
402565,22,62418,2320.0,2320.0,4,4,0,0,0,0,Bind,12749,502,3,1
402565,22,63894,1740.0,2320.0,3,4,0,0,0,0,Bind,12749,502,3,1
402565,22,66621,1740.0,1740.0,3,3,0,0,0,0,Bind,12749,502,3,1
402565,22,84510,1160.0,1740.0,2,3,0,0,0,0,Bind,12749,502,3,1
402565,22,85610,1160.0,1160.0,2,2,0,0,0,0,Bind,12749,502,3,1
402565,22,87479,1740.0,1160.0,3,2,0,0,0,0,Bind,12749,502,3,1
402565,22,89348,1740.0,580.0,3,1,0,0,0,0,Bind,12749,502,3,1
402565,22,95842,1160.0,580.0,2,1,0,0,0,0,Bind,12749,502,3,1
402565,22,96690,1160.0,580.0,2,1,0,0,0,0,Bind,12749,502,3,1
402565,22,101977,1160.0,0.0,2,0,0,0,1,0,Bind,12749,502,3,1
402566,23,0,3320.0,2900.0,5,5,0,0,0,0,Bind,12749,502,3,0
402566,23,33270,3320.0,2900.0,5,5,0,0,0,0,Bind,12749,502,3,0
402566,23,34855,3320.0,2320.0,5,4,0,0,1,0,Bind,12749,502,3,0
402566,23,36279,3320.0,1740.0,5,3,0,0,1,0,Bind,12749,502,3,0
402566,23,49101,2740.0,1740.0,4,3,0,0,1,0,Bind,12749,502,3,0
402566,23,57899,2160.0,1740.0,3,3,0,0,1,0,Bind,12749,502,3,0
402566,23,60990,1580.0,1740.0,2,3,0,0,0,1,Bind,12749,502,3,0
402566,23,62488,580.0,1740.0,1,3,0,0,0,1,Bind,12749,502,3,0
402566,23,72736,580.0,1740.0,1,3,0,0,0,1,Bind,12749,502,3,0
402566,23,73156,580.0,1160.0,1,2,0,0,0,1,Bind,12749,502,3,0
